Source_Name_1,match1,TEAM,Bowler,Overs,Balls,Madiens,Runs,Wickets,Wides,No Balls,Hattricks,Dot Balls,Index
4,LSG_RR_4,LSG,Mohsin Khan,4,24,0,45,1,1,0,0,8,1
4,LSG_RR_4,LSG,Naveen Ul-Haq,4,24,0,41,2,4,0,0,8,2
4,LSG_RR_4,LSG,Krunal Pandya,4,24,0,19,0,0,0,0,6,3
4,LSG_RR_4,LSG,Ravi Bishnoi,4,24,0,38,1,0,0,0,5,4
4,LSG_RR_4,LSG,Yash Thakur,3,18,0,43,0,1,1,0,3,5
4,LSG_RR_4,LSG,Ayush Badoni,1,6,0,6,0,0,0,0,1,6
4,LSG_RR_4,RR,Trent Boult,4,24,0,35,2,0,0,0,12,8
4,LSG_RR_4,RR,Nandre Burger,3,18,0,30,1,0,0,0,8,9
4,LSG_RR_4,RR,Ravichandran Ashwin,4,24,0,35,1,5,0,0,4,10
4,LSG_RR_4,RR,Avesh Khan,3,18,0,21,0,2,0,0,4,11
4,LSG_RR_4,RR,Yuzvendra Chahal,3,18,0,25,1,1,0,0,6,12
4,LSG_RR_4,RR,Sandeep Sharma,3,18,0,22,1,1,0,0,6,13
1,CSK_RCB_1,CSK,Deepak Chahar,4,24,0,37,1,2,0,0,10,28
1,CSK_RCB_1,CSK,Tushar Deshpande,4,24,0,47,0,6,0,0,10,29
1,CSK_RCB_1,CSK,Maheesh Theekshana,4,24,0,36,0,0,0,0,4,30
1,CSK_RCB_1,CSK,Mustafizur Rahman,4,24,0,29,4,2,0,0,12,31
1,CSK_RCB_1,CSK,Ravindra Jadeja,4,24,0,21,0,0,0,0,8,32
1,CSK_RCB_1,RCB,Mohammed Siraj,4,24,0,38,0,1,0,0,9,67
1,CSK_RCB_1,RCB,Yash Dayal,3,18,0,28,1,0,0,0,8,68
1,CSK_RCB_1,RCB,Alzarri Joseph,3.4,22,0,38,0,4,0,0,5,69
1,CSK_RCB_1,RCB,Karn Sharma,2,12,0,24,1,0,0,0,4,70
1,CSK_RCB_1,RCB,Mayank Dagar,2,12,0,6,0,0,0,0,6,71
1,CSK_RCB_1,RCB,Cameron Green,3,18,0,27,2,3,0,0,5,72
1,CSK_RCB_1,RCB,Glenn Maxwell,1,6,0,7,0,0,0,0,4,73
10,KKR_RCB_10,KKR,Mitchell Starc,4,24,0,47,0,1,0,0,7,110
10,KKR_RCB_10,KKR,Harshit Rana,4,24,0,39,2,1,0,0,6,111
10,KKR_RCB_10,KKR,Anukul Roy,2,12,0,6,0,0,0,0,7,112
10,KKR_RCB_10,KKR,Sunil Narine,4,24,0,40,1,0,0,0,6,113
10,KKR_RCB_10,KKR,Andre Russell,4,24,0,29,2,1,0,0,12,114
10,KKR_RCB_10,KKR,Varun Chakaravarthy,2,12,0,20,0,0,0,0,3,115
10,KKR_RCB_10,RCB,Mohammed Siraj,3,18,0,46,0,2,0,0,3,150
10,KKR_RCB_10,RCB,Yash Dayal,4,24,0,46,1,6,0,0,8,151
10,KKR_RCB_10,RCB,Alzarri Joseph,2,12,0,34,0,0,0,0,5,152
10,KKR_RCB_10,RCB,Mayank Dagar,2.5,17,0,23,1,0,0,0,6,153
10,KKR_RCB_10,RCB,Vijaykumar Vyshak,4,24,0,23,1,0,0,0,6,154
10,KKR_RCB_10,RCB,Cameron Green,1,6,0,7,0,0,0,0,2,155
11,LSG_PBKS_11,PBKS,Sam Curran,4,24,0,28,3,0,0,0,10,191
11,LSG_PBKS_11,PBKS,Arshdeep Singh,3,18,0,30,2,1,0,0,5,192
11,LSG_PBKS_11,PBKS,Kagiso Rabada,4,24,0,38,1,0,0,0,10,193
11,LSG_PBKS_11,PBKS,Rahul Chahar,3,18,0,42,1,0,0,0,1,194
11,LSG_PBKS_11,PBKS,Harpreet Brar,2,12,0,14,0,0,0,0,4,195
11,LSG_PBKS_11,PBKS,Harshal Patel,4,24,0,45,0,4,0,0,6,196
11,LSG_PBKS_11,LSG,Manimaran Siddharth,2,12,0,21,0,0,0,0,5,233
11,LSG_PBKS_11,LSG,Naveen Ul-Haq,4,24,0,43,0,1,0,0,5,234
11,LSG_PBKS_11,LSG,Mohsin Khan,4,24,0,34,2,1,0,0,10,235
11,LSG_PBKS_11,LSG,Krunal Pandya,3,18,0,26,0,0,0,0,5,236
11,LSG_PBKS_11,LSG,Ravi Bishnoi,3,18,0,25,0,0,0,0,7,237
11,LSG_PBKS_11,LSG,Mayank Yadav,4,24,0,27,3,0,0,0,12,238
12,GT_SRH_12,GT,Azmatullah Omarzai,3,18,0,24,1,1,0,0,9,276
12,GT_SRH_12,GT,Umesh Yadav,3,18,0,28,1,0,0,0,8,277
12,GT_SRH_12,GT,Rashid Khan,4,24,0,33,1,0,0,0,7,278
12,GT_SRH_12,GT,Noor Ahmad,4,24,0,32,1,0,0,0,10,279
12,GT_SRH_12,GT,Mohit Sharma,4,24,0,25,3,0,0,0,6,280
12,GT_SRH_12,GT,Darshan Nalkande,2,12,0,18,0,1,0,0,2,281
12,GT_SRH_12,SRH,Bhuvneshwar Kumar,4,24,0,27,0,1,0,0,9,318
12,GT_SRH_12,SRH,Shahbaz Ahmed,2,12,0,20,1,0,0,0,2,319
12,GT_SRH_12,SRH,Jaydev Unadkat,3.1,19,0,33,0,0,0,0,5,320
12,GT_SRH_12,SRH,Washington Sunder,3,18,0,27,0,0,0,0,1,321
12,GT_SRH_12,SRH,Mayank Markande,3,18,0,33,1,2,0,0,4,322
12,GT_SRH_12,SRH,Pat Cummins,4,24,0,28,1,1,0,0,7,323
13,CSK_DC_13,CSK,Deepak Chahar,4,24,0,42,0,0,0,0,9,359
13,CSK_DC_13,CSK,Tushar Deshpande,4,24,0,24,0,2,0,0,12,360
13,CSK_DC_13,CSK,Mustafizur Rahman,4,24,0,47,1,1,2,0,5,361
13,CSK_DC_13,CSK,Ravindra Jadeja,4,24,0,43,1,0,0,0,5,362
13,CSK_DC_13,CSK,Matheesha Prathirana,4,24,0,31,3,2,0,0,10,363
13,CSK_DC_13,DC,Khaleel Ahmed,4,24,1,21,2,4,0,0,15,397
13,CSK_DC_13,DC,Ishant Sharma,3,18,0,23,0,1,1,0,7,398
13,CSK_DC_13,DC,Anrich Nortje,4,24,0,43,0,1,0,0,7,399
13,CSK_DC_13,DC,Axar Patel,3,18,0,20,1,0,0,0,5,400
13,CSK_DC_13,DC,Rasikh Dar,2,12,0,25,0,0,0,0,2,401
13,CSK_DC_13,DC,Mitchell Marsh,1,6,0,14,0,1,0,0,0,402
13,CSK_DC_13,DC,Mukesh Kumar,3,18,0,21,3,1,0,0,8,403
14,MI_RR_14,RR,Trent Boult,4,24,0,22,3,1,0,0,14,442
14,MI_RR_14,RR,Nandre Burger,4,24,0,32,2,1,0,0,15,443
14,MI_RR_14,RR,Avesh Khan,4,24,0,30,1,1,0,0,10,444
14,MI_RR_14,RR,Yuzvendra Chahal,4,24,0,11,3,0,0,0,16,445
14,MI_RR_14,RR,Ravichandran Ashwin,4,24,0,27,0,1,0,0,6,446
14,MI_RR_14,MI,Kwena Maphaka,2,12,0,23,1,0,0,0,5,484
14,MI_RR_14,MI,Jasprit Bumrah,4,24,0,26,0,9,0,0,16,485
14,MI_RR_14,MI,Akash Madhwal,4,24,0,20,3,1,0,0,9,486
14,MI_RR_14,MI,Gerald Coetzee,2.3,15,0,36,0,0,0,0,5,487
14,MI_RR_14,MI,Piyush Chawla,3,18,0,18,0,0,0,0,6,488
15,LSG_RCB_15,RCB,Reece Topley,4,24,0,39,1,1,0,0,11,525
15,LSG_RCB_15,RCB,Yash Dayal,4,24,0,24,1,0,0,0,12,526
15,LSG_RCB_15,RCB,Mohammed Siraj,4,24,0,47,1,3,0,0,11,527
15,LSG_RCB_15,RCB,Glenn Maxwell,4,24,0,23,2,1,0,0,12,528
15,LSG_RCB_15,RCB,Mayank Dagar,2,12,0,23,0,5,0,0,2,529
15,LSG_RCB_15,RCB,Cameron Green,2,12,0,25,0,0,0,0,3,530
15,LSG_RCB_15,LSG,Manimaran Siddharth,3,18,0,21,1,0,0,0,7,564
15,LSG_RCB_15,LSG,Krunal Pandya,1,6,0,10,0,0,0,0,0,565
15,LSG_RCB_15,LSG,Naveen Ul-Haq,3.4,22,0,25,2,1,0,0,14,566
15,LSG_RCB_15,LSG,Mayank Yadav,4,24,0,14,3,0,0,0,17,567
15,LSG_RCB_15,LSG,Ravi Bishnoi,3,18,0,33,0,2,0,0,6,568
15,LSG_RCB_15,LSG,Yash Thakur,4,24,0,38,1,0,0,0,7,569
15,LSG_RCB_15,LSG,Marcus Stoinis,1,6,0,9,1,5,0,0,3,570
16,DC_KKR_16,DC,Khaleel Ahmed,4,24,0,43,1,8,1,0,12,613
16,DC_KKR_16,DC,Ishant Sharma,3,18,0,43,2,0,0,0,6,614
16,DC_KKR_16,DC,Anrich Nortje,4,24,0,59,3,2,0,0,6,615
16,DC_KKR_16,DC,Rasikh Dar,3,18,0,47,0,1,0,0,5,616
16,DC_KKR_16,DC,Sumit Kumar,2,12,0,19,0,0,0,0,2,617
16,DC_KKR_16,DC,Axar Patel,1,6,0,18,0,0,0,0,1,618
16,DC_KKR_16,DC,Mitchell Marsh,3,18,0,37,1,4,0,0,4,619
16,DC_KKR_16,KKR,Mitchell Starc,3,18,0,25,2,0,0,0,10,655
16,DC_KKR_16,KKR,Vaibhav Arora,4,24,0,27,3,3,0,0,13,656
16,DC_KKR_16,KKR,Andre Russell,1.2,8,0,14,1,0,0,0,4,657
16,DC_KKR_16,KKR,Sunil Narine,4,24,0,29,1,0,0,0,12,658
16,DC_KKR_16,KKR,Varun Chakaravarthy,4,24,0,33,3,2,1,0,10,659
16,DC_KKR_16,KKR,Venkatesh Iyer,1,6,0,28,0,0,0,0,0,660
17,GT_PBKS_17,PBKS,Harpreet Brar,4,24,0,33,1,0,0,0,10,703
17,GT_PBKS_17,PBKS,Arshdeep Singh,4,24,0,33,0,0,0,0,6,704
17,GT_PBKS_17,PBKS,Kagiso Rabada,4,24,0,44,2,1,0,0,6,705
17,GT_PBKS_17,PBKS,Sam Curran,2,12,0,18,0,0,0,0,4,706
17,GT_PBKS_17,PBKS,Harshal Patel,4,24,0,44,1,3,0,0,3,707
17,GT_PBKS_17,PBKS,Sikandar Raza,2,12,0,22,0,0,0,0,2,708
17,GT_PBKS_17,GT,Azmatullah Omarzai,4,24,0,41,1,1,0,0,6,741
17,GT_PBKS_17,GT,Umesh Yadav,3,18,0,35,1,0,0,0,6,742
17,GT_PBKS_17,GT,Rashid Khan,4,24,0,40,1,0,0,0,8,743
17,GT_PBKS_17,GT,Noor Ahmad,4,24,0,32,2,3,0,0,10,744
17,GT_PBKS_17,GT,Mohit Sharma,4,24,0,38,1,0,0,0,6,745
17,GT_PBKS_17,GT,Darshan Nalkande,0.5,5,0,6,1,1,0,0,3,746
18,CSK_SRH_18,SRH,Abhishek Sharma,1,6,0,7,0,0,0,0,2,786
18,CSK_SRH_18,SRH,Bhuvneshwar Kumar,4,24,0,28,1,0,0,0,11,787
18,CSK_SRH_18,SRH,T Natarajan,4,24,0,39,1,0,0,0,6,788
18,CSK_SRH_18,SRH,Pat Cummins,4,24,0,29,1,0,0,0,9,789
18,CSK_SRH_18,SRH,Mayank Markande,2,12,0,21,0,0,0,0,0,790
18,CSK_SRH_18,SRH,Shahbaz Ahmed,1,6,0,11,1,0,0,0,3,791
18,CSK_SRH_18,SRH,Jaydev Unadkat,4,24,0,29,1,1,0,0,8,792
18,CSK_SRH_18,CSK,Deepak Chahar,3.1,19,0,32,1,0,0,0,9,826
18,CSK_SRH_18,CSK,Mukesh Choudhary,1,6,0,27,0,0,1,0,2,827
18,CSK_SRH_18,CSK,Maheesh Theekshana,4,24,0,27,1,0,0,0,9,828
18,CSK_SRH_18,CSK,Tushar Deshpande,2,12,0,20,0,0,0,0,5,829
18,CSK_SRH_18,CSK,Ravindra Jadeja,4,24,0,30,0,0,0,0,5,830
18,CSK_SRH_18,CSK,Moeen Ali,3,18,0,23,2,1,0,0,5,831
18,CSK_SRH_18,CSK,Rachin Ravindra,1,6,0,3,0,0,0,0,3,832
19,RCB_RR_19,RR,Trent Boult,3,18,0,30,0,1,0,0,5,869
19,RCB_RR_19,RR,Nandre Burger,4,24,0,33,1,6,0,0,11,870
19,RCB_RR_19,RR,Ravichandran Ashwin,4,24,0,28,0,1,0,0,5,871
19,RCB_RR_19,RR,Avesh Khan,4,24,0,46,0,0,0,0,3,872
19,RCB_RR_19,RR,Yuzvendra Chahal,4,24,0,34,2,1,0,0,8,873
19,RCB_RR_19,RR,Riyan Parag,1,6,0,10,0,0,0,0,1,874
19,RCB_RR_19,RCB,Reece Topley,4,24,0,27,2,1,0,0,9,906
19,RCB_RR_19,RCB,Yash Dayal,4,24,0,37,1,0,0,0,10,907
19,RCB_RR_19,RCB,Mohammed Siraj,4,24,0,35,1,1,0,0,5,908
19,RCB_RR_19,RCB,Mayank Dagar,2,12,0,34,0,0,0,0,4,909
19,RCB_RR_19,RCB,Cameron Green,3.1,19,0,27,0,1,0,0,5,910
19,RCB_RR_19,RCB,Himanshu Sharma,2,12,0,29,0,0,0,0,0,911
2,DC_PBKS_2,PBKS,Sam Curran,1,6,0,10,0,1,0,0,3,948
2,DC_PBKS_2,PBKS,Arshdeep Singh,4,24,0,28,2,2,0,0,15,949
2,DC_PBKS_2,PBKS,Kagiso Rabada,4,24,0,36,1,1,0,0,12,950
2,DC_PBKS_2,PBKS,Harpreet Brar,3,18,0,14,1,0,0,0,7,951
2,DC_PBKS_2,PBKS,Rahul Chahar,4,24,0,33,1,0,0,0,6,952
2,DC_PBKS_2,PBKS,Harshal Patel,4,24,0,47,2,0,0,0,7,953
2,DC_PBKS_2,DC,Khaleel Ahmed,4,24,0,43,2,0,0,0,7,991
2,DC_PBKS_2,DC,Ishant Sharma,2,12,0,16,1,3,0,0,8,992
2,DC_PBKS_2,DC,Mitchell Marsh,4,24,0,52,0,1,0,0,5,993
2,DC_PBKS_2,DC,Axar Patel,4,24,0,25,0,0,0,0,5,994
2,DC_PBKS_2,DC,Kuldeep Yadav,4,24,0,20,2,0,0,0,7,995
2,DC_PBKS_2,DC,Sumit Kumar,1.2,8,0,19,0,2,0,0,2,996
20,DC_MI_20,DC,Khaleel Ahmed,4,24,0,39,1,0,0,0,8,1035
20,DC_MI_20,DC,Ishant Sharma,3,18,0,40,0,8,0,0,5,1036
20,DC_MI_20,DC,Jhye Richardson,4,24,0,40,0,2,0,0,8,1037
20,DC_MI_20,DC,Axar Patel,4,24,0,35,2,0,0,0,8,1038
20,DC_MI_20,DC,Lalit Yadav,1,6,0,15,0,0,0,0,1,1039
20,DC_MI_20,DC,Anrich Nortje,4,24,0,65,2,3,1,0,7,1040
20,DC_MI_20,MI,Gerald Coetzee,4,24,0,34,4,0,0,0,11,1074
20,DC_MI_20,MI,Jasprit Bumrah,4,24,0,22,2,0,0,0,11,1075
20,DC_MI_20,MI,Akash Madhwal,4,24,0,45,0,0,1,0,9,1076
20,DC_MI_20,MI,Romario Shepherd,4,24,0,54,1,1,0,0,4,1077
20,DC_MI_20,MI,Mohammad Nabi,2,12,0,17,0,0,0,0,1,1078
20,DC_MI_20,MI,Piyush Chawla,2,12,0,32,0,0,0,0,2,1079
21,GT_LSG_21,GT,Umesh Yadav,3,18,0,22,2,0,0,0,11,1120
21,GT_LSG_21,GT,Spencer Johnson,4,24,0,32,0,1,0,0,12,1121
21,GT_LSG_21,GT,Rashid Khan,4,24,0,28,1,0,0,0,4,1122
21,GT_LSG_21,GT,Mohit Sharma,3,18,0,34,0,0,0,0,2,1123
21,GT_LSG_21,GT,Noor Ahmad,4,24,0,22,0,0,0,0,7,1124
21,GT_LSG_21,GT,Darshan Nalkande,2,12,0,21,2,0,0,0,2,1125
21,GT_LSG_21,LSG,Manimaran Siddharth,4,24,0,29,0,2,3,0,10,1159
21,GT_LSG_21,LSG,Naveen Ul-Haq,4,24,0,37,1,1,1,0,7,1160
21,GT_LSG_21,LSG,Mayank Yadav,1,6,0,13,0,0,0,0,2,1161
21,GT_LSG_21,LSG,Yash Thakur,3.5,23,1,30,5,2,0,0,14,1162
21,GT_LSG_21,LSG,Krunal Pandya,4,24,0,11,3,0,0,0,13,1163
21,GT_LSG_21,LSG,Ravi Bishnoi,2,12,0,8,1,1,0,0,5,1164
22,CSK_KKR_22,CSK,Tushar Deshpande,4,24,0,33,3,2,0,0,12,1207
22,CSK_KKR_22,CSK,Mustafizur Rahman,4,24,0,22,2,2,1,0,16,1208
22,CSK_KKR_22,CSK,Shardul Thakur,3,18,0,27,0,1,1,0,3,1209
22,CSK_KKR_22,CSK,Maheesh Theekshana,4,24,0,28,1,0,0,0,13,1210
22,CSK_KKR_22,CSK,Ravindra Jadeja,4,24,0,18,3,1,0,0,11,1211
22,CSK_KKR_22,CSK,Rachin Ravindra,1,6,0,4,0,0,0,0,2,1212
22,CSK_KKR_22,KKR,Mitchell Starc,3,18,0,29,0,2,0,0,7,1250
22,CSK_KKR_22,KKR,Vaibhav Arora,4,24,0,28,2,0,0,0,11,1251
22,CSK_KKR_22,KKR,Anukul Roy,1.4,10,0,18,0,0,0,0,4,1252
22,CSK_KKR_22,KKR,Sunil Narine,4,24,0,30,1,0,0,0,5,1253
22,CSK_KKR_22,KKR,Varun Chakaravarthy,4,24,0,26,0,0,0,0,11,1254
22,CSK_KKR_22,KKR,Andre Russell,1,6,0,8,0,1,0,0,2,1255
23,PBKS_SRH_23,PBKS,Kagiso Rabada,4,24,0,32,1,1,0,0,13,1291
23,PBKS_SRH_23,PBKS,Arshdeep Singh,4,24,0,29,4,2,0,0,12,1292
23,PBKS_SRH_23,PBKS,Sam Curran,4,24,0,41,2,1,0,0,9,1293
23,PBKS_SRH_23,PBKS,Harshal Patel,4,24,0,30,2,1,0,0,8,1294
23,PBKS_SRH_23,PBKS,Harpreet Brar,4,24,0,48,0,0,0,0,7,1295
23,PBKS_SRH_23,SRH,Bhuvneshwar Kumar,4,24,1,32,2,2,0,0,13,1333
23,PBKS_SRH_23,SRH,Pat Cummins,4,24,0,22,1,0,0,0,11,1334
23,PBKS_SRH_23,SRH,T Natarajan,4,24,0,33,1,0,0,0,8,1335
23,PBKS_SRH_23,SRH,Nitish Reddy,3,18,0,33,1,1,0,0,6,1336
23,PBKS_SRH_23,SRH,Jaydev Unadkat,4,24,0,49,1,3,0,0,7,1337
23,PBKS_SRH_23,SRH,Shahbaz Ahmed,1,6,0,10,0,0,0,0,1,1338
24,GT_RR_24,GT,Umesh Yadav,4,24,0,47,1,2,0,0,9,1376
24,GT_RR_24,GT,Spencer Johnson,4,24,0,37,0,0,0,0,6,1377
24,GT_RR_24,GT,Rashid Khan,4,24,0,18,1,0,0,0,10,1378
24,GT_RR_24,GT,Noor Ahmad,4,24,0,43,0,1,0,0,6,1379
24,GT_RR_24,GT,Mohit Sharma,4,24,0,51,1,4,0,0,3,1380
24,GT_RR_24,RR,Trent Boult,2,12,0,8,0,0,0,0,7,1411
24,GT_RR_24,RR,Avesh Khan,4,24,0,48,1,2,0,0,3,1412
24,GT_RR_24,RR,Keshav Maharaj,2,12,0,16,0,0,0,0,3,1413
24,GT_RR_24,RR,Ravichandran Ashwin,4,24,0,40,0,0,0,0,4,1414
24,GT_RR_24,RR,Yuzvendra Chahal,4,24,0,43,2,1,0,0,4,1415
24,GT_RR_24,RR,Kuldeep Sen,4,24,0,41,3,4,1,0,7,1416
25,MI_RCB_25,MI,Mohammad Nabi,1,6,0,7,0,0,0,0,2,1456
25,MI_RCB_25,MI,Gerald Coetzee,4,24,0,42,1,3,0,0,13,1457
25,MI_RCB_25,MI,Jasprit Bumrah,4,24,0,21,5,0,0,0,13,1458
25,MI_RCB_25,MI,Akash Madhwal,4,24,0,57,1,3,0,0,7,1459
25,MI_RCB_25,MI,Shreyas Gopal,4,24,0,32,1,0,0,0,7,1460
25,MI_RCB_25,MI,Romario Shepherd,2,12,0,22,0,0,0,0,1,1461
25,MI_RCB_25,MI,Hardik Pandya,1,6,0,13,0,2,0,0,2,1462
25,MI_RCB_25,RCB,Reece Topley,3,18,0,34,0,1,0,0,8,1499
25,MI_RCB_25,RCB,Mohammed Siraj,3,18,0,37,0,0,0,0,7,1500
25,MI_RCB_25,RCB,Akash Deep,3.3,21,0,55,1,2,0,0,6,1501
25,MI_RCB_25,RCB,Glenn Maxwell,1,6,0,17,0,0,0,0,0,1502
25,MI_RCB_25,RCB,Vijaykumar Vyshak,3,18,0,32,1,0,0,0,6,1503
25,MI_RCB_25,RCB,Will Jacks,2,12,0,24,1,0,0,0,2,1504
26,DC_LSG_26,DC,Khaleel Ahmed,4,24,0,41,2,1,0,0,11,1540
26,DC_LSG_26,DC,Ishant Sharma,4,24,0,36,1,4,0,0,6,1541
26,DC_LSG_26,DC,Mukesh Kumar,4,24,0,41,1,1,0,0,5,1542
26,DC_LSG_26,DC,Axar Patel,4,24,0,26,0,0,0,0,7,1543
26,DC_LSG_26,DC,Kuldeep Yadav,4,24,0,20,3,1,0,0,10,1544
26,DC_LSG_26,LSG,Arshad Khan,3.1,19,0,34,0,0,0,0,7,1580
26,DC_LSG_26,LSG,Naveen Ul-Haq,3,18,0,24,1,0,0,0,5,1581
26,DC_LSG_26,LSG,Yash Thakur,4,24,0,31,1,0,0,0,11,1582
26,DC_LSG_26,LSG,Krunal Pandya,3,18,0,45,0,7,0,0,4,1583
26,DC_LSG_26,LSG,Ravi Bishnoi,4,24,0,25,2,0,0,0,12,1584
26,DC_LSG_26,LSG,Marcus Stoinis,1,6,0,10,0,0,0,0,2,1585
27,PBKS_RR_27,RR,Trent Boult,4,24,0,22,1,3,0,0,11,1622
27,PBKS_RR_27,RR,Kuldeep Sen,4,24,0,35,1,0,0,0,9,1623
27,PBKS_RR_27,RR,Avesh Khan,4,24,0,34,2,0,0,0,8,1624
27,PBKS_RR_27,RR,Yuzvendra Chahal,4,24,0,31,1,2,1,0,6,1625
27,PBKS_RR_27,RR,Keshav Maharaj,4,24,0,23,2,0,0,0,8,1626
27,PBKS_RR_27,PBKS,Arshdeep Singh,3.5,23,0,45,1,1,0,0,8,1663
27,PBKS_RR_27,PBKS,Kagiso Rabada,4,24,0,18,2,0,0,0,14,1664
27,PBKS_RR_27,PBKS,Sam Curran,4,24,0,25,2,1,0,0,9,1665
27,PBKS_RR_27,PBKS,Liam Livingstone,3,18,0,21,1,1,0,0,9,1666
27,PBKS_RR_27,PBKS,Harshal Patel,2,12,0,21,1,0,0,0,1,1667
27,PBKS_RR_27,PBKS,Harpreet Brar,3,18,0,22,0,0,0,0,2,1668
28,KKR_LSG_28,KKR,Mitchell Starc,4,24,0,28,3,1,0,0,13,1708
28,KKR_LSG_28,KKR,Vaibhav Arora,3,18,0,34,1,1,1,0,6,1709
28,KKR_LSG_28,KKR,Harshit Rana,4,24,0,35,0,2,0,0,9,1710
28,KKR_LSG_28,KKR,Sunil Narine,4,24,0,17,1,0,0,0,7,1711
28,KKR_LSG_28,KKR,Varun Chakaravarthy,4,24,0,30,1,2,0,0,9,1712
28,KKR_LSG_28,KKR,Andre Russell,1,6,0,16,1,0,0,0,2,1713
28,KKR_LSG_28,LSG,Shamar Joseph,4,24,0,47,0,7,3,0,12,1748
28,KKR_LSG_28,LSG,Mohsin Khan,4,24,0,29,2,1,0,0,12,1749
28,KKR_LSG_28,LSG,Krunal Pandya,1,6,0,14,0,0,0,0,1,1750
28,KKR_LSG_28,LSG,Yash Thakur,2,12,0,25,0,1,0,0,3,1751
28,KKR_LSG_28,LSG,Arshad Khan,2,12,0,24,0,2,0,0,5,1752
28,KKR_LSG_28,LSG,Ravi Bishnoi,2.4,16,0,17,0,2,0,0,7,1753
29,CSK_MI_29,MI,Mohammad Nabi,3,18,0,19,0,0,0,0,7,1788
29,CSK_MI_29,MI,Gerald Coetzee,4,24,0,35,1,1,0,0,13,1789
29,CSK_MI_29,MI,Jasprit Bumrah,4,24,0,27,0,2,0,0,8,1790
29,CSK_MI_29,MI,Akash Madhwal,3,18,0,37,0,0,0,0,4,1791
29,CSK_MI_29,MI,Shreyas Gopal,1,6,0,9,1,0,0,0,2,1792
29,CSK_MI_29,MI,Hardik Pandya,3,18,0,43,2,2,0,0,6,1793
29,CSK_MI_29,MI,Romario Shepherd,2,12,0,33,0,0,0,0,2,1794
29,CSK_MI_29,CSK,Tushar Deshpande,4,24,0,29,1,0,0,0,9,1827
29,CSK_MI_29,CSK,Mustafizur Rahman,4,24,0,55,1,3,0,0,5,1828
29,CSK_MI_29,CSK,Shardul Thakur,4,24,0,35,0,0,0,0,9,1829
29,CSK_MI_29,CSK,Ravindra Jadeja,4,24,0,37,0,0,0,0,8,1830
29,CSK_MI_29,CSK,Matheesha Prathirana,4,24,0,28,4,2,0,0,12,1831
3,KKR_SRH_3,SRH,Bhuvneshwar Kumar,4,24,0,51,0,2,1,0,7,1870
3,KKR_SRH_3,SRH,Marco Jansen,3,18,0,40,0,1,0,0,5,1871
3,KKR_SRH_3,SRH,T Natarajan,4,24,0,32,3,3,0,0,9,1872
3,KKR_SRH_3,SRH,Pat Cummins,4,24,0,32,1,0,0,0,8,1873
3,KKR_SRH_3,SRH,Mayank Markande,4,24,0,39,2,0,0,0,10,1874
3,KKR_SRH_3,SRH,Shahbaz Ahmed,1,6,0,14,0,0,1,0,2,1875
3,KKR_SRH_3,KKR,Mitchell Starc,4,24,0,53,0,6,0,0,8,1911
3,KKR_SRH_3,KKR,Harshit Rana,4,24,0,33,3,0,0,0,12,1912
3,KKR_SRH_3,KKR,Varun Chakaravarthy,4,24,0,55,1,0,0,0,8,1913
3,KKR_SRH_3,KKR,Sunil Narine,4,24,0,19,1,0,0,0,8,1914
3,KKR_SRH_3,KKR,Andre Russell,2,12,0,25,2,0,0,0,4,1915
